,timestamp,GyrY,GyrX,GyrZ,AccY,AccX,AccZ
192,268.002092,-2.3932147026062,-0.61495935916901,-1.44098007678986,0.9843343617964765,0.11110199957477755,0.10631336241352346
193,268.010425,-2.43186664581299,-0.49331739544868,-1.41680026054382,0.9841944246876,0.11285106746517856,0.10408154555729489
194,268.018758,-2.39101195335388,-0.50246167182922,-1.41782462596893,0.9830183885535418,0.11198531608192244,0.10942237717764693
195,268.027091,-2.2491602897644,-0.36806377768517,-1.34515714645386,0.9804702291683274,0.11549829220285204,0.10633800710950612
196,268.035424,-2.29022002220154,-0.34162986278534,-1.42443335056305,0.9848869090177571,0.11260764939444387,0.10676636987802958
197,268.04375699999997,-2.42720508575439,-0.270447909832,-1.35558223724365,0.9852574796092755,0.11469913988697245,0.10667892134919489
198,268.05208999999996,-2.39577627182007,-0.16824708878994,-1.33690929412842,0.9828669684273857,0.11264661136938571,0.10685050974086836
199,268.060423,-2.41438508033752,-0.16362373530865,-1.20790338516235,0.9860844514807877,0.11245373560457855,0.10554132412891021
200,268.068756,-2.13525366783142,-0.27444371581078,-1.3405464887619,0.9861710606789101,0.11379662825136734,0.10416536915058978
201,268.077089,-2.08835434913635,-0.33397123217583,-1.25829935073853,0.98825639607955,0.11159883469951427,0.10401473969829285
202,268.085422,-2.05906438827515,-0.36518216133118,-1.40851390361786,0.9881242440671336,0.11394330433436836,0.10389734287651224
203,268.093755,-1.9233341217041,-0.48106095194817,-1.41422581672668,0.9879217342454562,0.11214152890808775,0.10255030223301428
204,268.102088,-1.96202504634857,-0.514628469944,-1.37973642349243,0.9859759466988702,0.11353591266943469,0.10783755049413571
205,268.110421,-2.07403588294983,-0.53158503770828,-1.35099709033966,0.9848365005181754,0.11270997475604591,0.10869721977078163
206,268.11875399999997,-1.996706366539,-0.62261801958084,-1.43065738677979,0.9855598332930582,0.11196591416183775,0.10351997248980509
207,268.12708699999996,-1.83226311206818,-0.66562438011169,-1.31744265556335,0.9830209187098907,0.1124261228405704,0.10575367479908265
208,268.13542,-1.62740039825439,-0.58655315637589,-1.40230250358582,0.9800793200123071,0.11451954744300101,0.10345423708156631
209,268.143753,-1.38398838043213,-0.46780559420586,-1.43672800064087,0.9843167480157345,0.1124447705794357,0.10260588052321427
210,268.152086,-1.38962340354919,-0.32936063408852,-1.43214309215546,0.9818492616925918,0.11407037170565816,0.10516476874448774
211,268.160419,-1.36823546886444,-0.31896123290062,-1.38857316970825,0.9821460684951469,0.1104230418497204,0.10746588512342754
212,268.168752,-1.42194855213165,-0.21007513999939,-1.25025629997253,0.9835678217362387,0.11157608762079387,0.10873593846145918
213,268.177085,-1.58103859424591,-0.22602000832558,-1.36913216114044,0.9869196950172887,0.1118552928068204,0.10790496456379794
214,268.18541799999997,-1.8408567905426,-0.26433891057968,-1.38456475734711,0.9867268192524815,0.11072026223552449,0.10307459198698674
215,268.19375099999996,-1.77788400650024,-0.30956083536148,-1.40232801437378,0.9868357132892224,0.11186985337004388,0.10419897887171531
216,268.202084,-1.66525816917419,-0.47766703367233,-1.44477069377899,0.9869967674722478,0.10877173774096427,0.10242149537923366
217,268.210417,-1.51147031784058,-0.65491753816605,-1.40196943283081,0.9855584709011774,0.10936647045369081,0.10000300042483265
218,268.21875,-1.33096694946289,-0.67292445898056,-1.29902601242065,0.9861893556555917,0.10883109910147551,0.0978694825756306
219,268.227083,-1.32266771793365,-0.62940573692322,-1.38081204891205,0.9862093049652724,0.10943754595153163,0.10027698716338775
220,268.235416,-1.20919680595398,-0.76493066549301,-1.38122200965881,0.986963875439702,0.11246975587338776,0.10259066309247653
221,268.243749,-1.19472479820251,-0.76667249202728,-1.35097169876099,0.9853245287525408,0.11275885056476223,0.10175485392006121
222,268.252082,-1.20637929439545,-0.65248417854309,-1.45214784145355,0.9850342419682714,0.11481971156840408,0.10030834042296122
223,268.26041499999997,-1.20773684978485,-0.83098983764648,-1.50896024703979,0.9832926185763612,0.11388305498629184,0.1020383774017806
224,268.26874799999996,-1.16734302043915,-0.83086180686951,-1.41218960285187,0.982992308480399,0.1149070141266806,0.10425981210202549
225,268.277081,-1.1313807964325,-0.70588994026184,-1.38145267963409,0.9851806017817284,0.11256700875807754,0.10195542963183672
226,268.285414,-1.14541745185852,-0.70368713140488,-1.4121128320694,0.9822261576749837,0.11328389449995406,0.1029111171255306
227,268.293747,-1.10666298866272,-0.73119670152664,-1.27856004238129,0.9826442173549101,0.11320092240158366,0.1019974569885102
228,268.30208,-1.21964740753174,-0.4092001914978,-1.31265270709991,0.9840987653148416,0.11202812194824184,0.1022113707600806
229,268.310413,-1.36229300498962,-0.5138344168663,-1.26567614078522,0.9838721216941367,0.11151578961586428,0.10673891524879285
230,268.318746,-1.50337624549866,-0.4576111137867,-1.30660772323608,0.9852581608052152,0.11161322496375306,0.10687233233938366
231,268.32707899999997,-1.50019991397858,-0.64838594198227,-1.25776135921478,0.9864696191281682,0.11234099767646019,0.10337405058802347
232,268.33541199999996,-1.47630202770233,-0.77527886629105,-1.22331023216248,0.9834352804689989,0.11169512661135916,0.10165682252572551
233,268.343745,-1.61149394512177,-0.92888736724854,-1.29556787014008,0.9824751834480131,0.10921221606585407,0.10268159058629285
234,268.352078,-1.64945411682129,-0.77727669477463,-1.3573237657547,0.982412513421506,0.10848148744933467,0.10456470810637143
235,268.360411,-1.62716996669769,-0.69257056713104,-1.38534605503082,0.9822689757055163,0.10672651991552244,0.10359318888917245
236,268.368744,-1.61149382591248,-0.5839661359787,-1.30525016784668,0.9814513459497571,0.10754002600300101,0.10727612339720409
237,268.377077,-1.74384260177612,-0.47618147730827,-1.29472279548645,0.9830754143851141,0.10953063867529998,0.104922360303451
238,268.38541,-1.72476005554199,-0.38432878255844,-1.29052186012268,0.9873149832900693,0.11006455032192958,0.10454699701192448
