,timestamp,GyrY,GyrX,GyrZ,AccY,AccX,AccZ
193,268.002092,3.72086477279663,0.25875499844551,-0.19197867810726,0.9184456844719092,0.3510832543275796,0.18682715844134895
194,268.010425,3.93146467208862,0.26100903749466,-0.10294360667467,0.9167194366455081,0.3512939385005408,0.18857875648809896
195,268.018758,3.80436635017395,0.29648470878601,-0.15729700028896,0.9169345972489337,0.35007345433137854,0.18918937566328978
196,268.027091,3.58938694000244,0.43382832407951,-0.17847999930382,0.9185814370914377,0.34825845640532854,0.1868052506933408
197,268.035424,3.57640075683594,0.42978128790855,-0.26398032903671,0.9189578465053009,0.3523042737221235,0.18665889087988366
198,268.04375699999997,3.42277884483337,0.30325973033905,-0.25098106265068,0.9175876695282601,0.3492420303578275,0.18863417664352755
199,268.05208999999996,3.23489856719971,0.36926761269569,-0.31030365824699,0.9179220394212366,0.3501137178771347,0.1876390345242561
200,268.060423,3.40898561477661,0.38111418485641,-0.21764414012432,0.9182683789000213,0.3534835455368979,0.19016145443429794
201,268.068756,3.30291676521301,0.31741160154343,-0.16262476146221,0.9180037829340724,0.35206639036840304,0.18768308114032345
202,268.077089,3.3135986328125,0.46822825074196,-0.02697178907692,0.9170877690217929,0.3537015525662173,0.19102943186857244
203,268.085422,3.16305088996887,0.47374811768532,-0.05516025796533,0.9167192420180958,0.35153026483496835,0.18798867050482346
204,268.093755,3.24893522262573,0.43509617447853,0.00783795583993,0.9195338463296693,0.35534126417977446,0.1859621369108857
205,268.102088,3.41951322555542,0.50810956954956,0.09596372395754,0.9209708778225641,0.35713108218446016,0.19150184125316427
206,268.110421,3.28257966041565,0.49105048179626,0.22785143554211,0.9199309835628591,0.3519575693169418,0.18803830049475814
207,268.11875399999997,3.08643865585327,0.4150402545929,0.07901991903782,0.917814118521554,0.3486558369227816,0.19156369627738468
208,268.12708699999996,2.81376218795776,0.34041318297386,0.19708873331547,0.9181124823434009,0.3511546096023245,0.18934888499123673
209,268.13542,2.72590494155884,0.39858308434486,0.23389638960361,0.9200237235244438,0.35324174530652136,0.18841157154161123
210,268.143753,2.6792106628418,0.41697412729263,0.23912169039249,0.9194457774259602,0.3515153515095612,0.18637995330654794
211,268.152086,2.71996307373047,0.38595530390739,0.36296653747559,0.9157134075554051,0.35128591011981525,0.18544257903585612
212,268.160419,2.78474140167236,0.46354082226753,0.37047150731087,0.9166799272809713,0.34842936360106225,0.18572779334321327
213,268.168752,2.52027440071106,0.51113206148148,0.43340569734573,0.9169304127595868,0.35184582885430815,0.18399631490512752
214,268.177085,2.76163721084595,0.60344570875168,0.26506888866425,0.9178120749337335,0.35144061458354076,0.18475938816459794
215,268.18541799999997,2.60896372795105,0.72574090957642,0.28062957525253,0.917416786660953,0.3506191166079775,0.18542714264928062
216,268.19375099999996,2.92646479606628,0.79355472326279,0.37736174464226,0.9193114845120173,0.35421962640723365,0.18430462905338876
